Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
t1,H1_,xgb,0.8372580885887146,8.605883955282852,0.01604406423054066,150.83621799182976,12.230893076044417
t1,H2_,xgb,0.8412945985794067,8.481035889851762,0.015786188467336128,145.88742879042002,12.031368464530765
t1,H3_,xgb,0.7196010828018189,11.236317625215188,0.020874559403627844,262.0226851720855,16.10530089983954
t1,P1_,xgb,0.8491172373294831,8.345539606028591,0.015561699048060021,139.38211049878572,11.7561373869765
t1,P2_,xgb,0.803277313709259,9.24523592583189,0.01719229269153167,180.68928576414996,13.351699733410603
t1,V_,xgb,0.8210637152194977,8.725433095296223,0.016260362100291116,163.94575706089495,12.725276984716022
t1,NCI_,xgb,0.8233069598674774,8.584511276372673,0.016017488289860445,161.82120991242175,12.645406459479224
t1,MASS_,xgb,0.8439936637878418,8.26385172860874,0.015406244878011044,143.00084755598618,11.829350694586015
t1,SASA_,xgb,0.7806477189064026,9.863727491053918,0.01829677585021757,201.09403333081895,14.113783666936678
t1,SCT_,xgb,0.8212989747524262,8.913741681568302,0.016623069186560473,164.30637667836422,12.714556482432709
t1,PKA_,xgb,0.7914007306098938,9.656278966985402,0.01798341919100892,196.76647300232622,13.83624323409035
t1,PKB_,xgb,0.7861658990383148,9.388577685859385,0.01758740896730555,198.94678562677208,13.999542762949059
t1,H1_H2_,xgb,0.8526535272598267,8.199505088670625,0.015271046809297962,136.2715943974017,11.627444152299086
t1,H1_H3_,xgb,0.846206784248352,8.256325487557373,0.015378673079331611,142.1063958486474,11.856515984288862
t1,H1_P1_,xgb,0.8431062281131745,8.408640455128381,0.01567531277151857,144.78137294424405,11.972657885339734
t1,H1_P2_,xgb,0.8468818068504333,8.120366433122689,0.015147094793959977,141.51494117009327,11.818091398605429
t1,H1_V_,xgb,0.8430765509605408,8.239341536136257,0.015345108459221036,145.27988182733864,11.995185226311575
t1,H1_NCI_,xgb,0.8431565344333649,8.15415090164296,0.015205044685340383,144.50655824146628,11.977825776103215
t1,H1_MASS_,xgb,0.845473462343216,8.183629266146955,0.01524930373920248,142.90948484536548,11.870275063631668
t1,H1_SASA_,xgb,0.8484921514987945,8.165498136004185,0.015252648416632108,139.97913952034364,11.776300317439086
t1,H1_SCT_,xgb,0.8439496278762817,8.196161616135042,0.015272289427269426,143.4436858292802,11.892168545503008
t1,H1_PKA_,xgb,0.8453764379024505,8.28615065228852,0.015421178140340941,142.05925901713192,11.853998728403306
t1,H1_PKB_,xgb,0.8514432191848755,8.06972112984493,0.015046299984348695,137.39521968975313,11.68171584759945
t1,H2_H3_,xgb,0.8487395703792572,8.201225601244122,0.01526068893426565,138.86267443475577,11.712423668317358
t1,H2_P1_,xgb,0.8511237740516663,8.205204907679384,0.015308154001613502,137.96422066431532,11.70975079105645
t1,H2_P2_,xgb,0.8548721432685852,7.888688701522014,0.014716980573710431,133.53710363644245,11.480018724401926
t1,H2_V_,xgb,0.854607343673706,7.951199813173107,0.014834912555459443,134.04265359920257,11.508667965115915
t1,H2_NCI_,xgb,0.8489217579364776,8.085460604644744,0.015075061410941653,139.0833742981876,11.73854076406508
t1,H2_MASS_,xgb,0.8575466811656952,7.873329996489682,0.014682864112139215,130.69881806083964,11.364162881433503
t1,H2_SASA_,xgb,0.8558900952339172,7.895490846863112,0.014730842596431825,132.10392579429933,11.415642224090492
t1,H2_SCT_,xgb,0.8451773166656494,8.306481251173508,0.015466527747889047,142.158464742013,11.869538561629932
t1,H2_PKA_,xgb,0.8502999603748321,8.105295906744534,0.015091283460452052,138.05805438920734,11.673863465721029
t1,H2_PKB_,xgb,0.8613190889358521,7.742913050237992,0.014450164823786832,127.53078665663038,11.212090884883585
t1,H3_P1_,xgb,0.846580171585083,8.382117381240382,0.01563688494074547,141.30193471005856,11.831938016107404
t1,H3_P2_,xgb,0.8178113162517547,8.91749655505333,0.016578904533403653,167.5618328872144,12.849180274671488
t1,H3_V_,xgb,0.8324454605579377,8.48590544059857,0.01580458269374444,152.85600111439263,12.291895503601891
t1,H3_NCI_,xgb,0.8377059042453766,8.287628536563185,0.015450805172522387,148.99278506113492,12.137174707575934
t1,H3_MASS_,xgb,0.8456759095191956,8.144954066341324,0.015192172501725443,141.40195912396138,11.813618831329924
t1,H3_SASA_,xgb,0.7908529996871948,9.724085646961175,0.018035282806566598,192.1306653066143,13.807505283613494
t1,H3_SCT_,xgb,0.8259602010250091,8.7374257967639,0.0162834839613848,160.901282078554,12.58477828704521
t1,H3_PKA_,xgb,0.8048984348773957,9.218393201837968,0.01714138206561027,182.18082853301888,13.299026040351876
t1,H3_PKB_,xgb,0.8116281270980835,8.897712434471712,0.016650356874252915,175.78476304511528,13.14777062084475
t1,P1_P2_,xgb,0.847733610868454,8.058997511988274,0.015039214369454604,139.9295205745836,11.743901102622313
t1,P1_V_,xgb,0.8507811009883881,7.94582731551885,0.014810108434352006,137.8420154118147,11.663402723209611
t1,P1_NCI_,xgb,0.849170982837677,7.973782112257109,0.014871698457333785,138.42527019784237,11.720182554773329
t1,P1_MASS_,xgb,0.8454982578754425,8.125381722046665,0.015154281362061442,142.53572298940216,11.850469895339108
t1,P1_SASA_,xgb,0.8556377112865448,7.928433515734059,0.014805500034502808,132.41560663228705,11.438128081930156
t1,P1_SCT_,xgb,0.8471714735031128,8.235088345997013,0.015355780473533342,141.03940261837042,11.829441326188121
t1,P1_PKA_,xgb,0.8481221914291381,8.190389006563862,0.015263645763175357,139.8846979588384,11.760506224606287
t1,P1_PKB_,xgb,0.8645368576049804,7.746512995194742,0.01444062930340509,124.76056491958748,11.120563760421053
t1,P2_V_,xgb,0.8269475281238556,8.580186181780936,0.015993812108443303,157.9698221580691,12.505931760999818
t1,P2_NCI_,xgb,0.8411229252815247,8.11588909543794,0.015136482168848442,145.85482954552984,11.996162823992563
t1,P2_MASS_,xgb,0.8462533831596375,8.124170242357405,0.015164137840253352,141.53535862948073,11.776109133388289
t1,P2_SASA_,xgb,0.8372019410133362,8.247465958789599,0.015394369858923274,149.76823723687596,12.153646327393847
t1,P2_SCT_,xgb,0.8483164012432098,8.053782184246067,0.015017598606380928,139.60906628760654,11.73360120721459
t1,P2_PKA_,xgb,0.8352041006088257,8.450570317171708,0.015728751595895884,152.02108078975317,12.186330006197528
t1,P2_PKB_,xgb,0.8308687210083008,8.436239193126076,0.01571516808225645,155.08615523058478,12.376735334167178
t1,V_NCI_,xgb,0.841186261177063,8.105389021232709,0.015105985523868373,145.69076384287476,11.981536715945323
t1,V_MASS_,xgb,0.8475275039672852,8.054321528627082,0.015017716734365666,139.6630752852193,11.673109000296702
t1,V_SASA_,xgb,0.8398736596107483,8.198997196608078,0.015320411053276606,147.20283860606781,12.048966794977927
t1,V_SCT_,xgb,0.8507623732089996,8.005844386069876,0.014930901393905696,137.4026459132761,11.665892844043146
t1,V_PKA_,xgb,0.8412890017032624,8.25947072099867,0.015374719863432192,145.98527275157804,11.994117631629397
t1,V_PKB_,xgb,0.8311663389205932,8.440895994180421,0.015724585643286514,154.13581165386438,12.332503810809559
t1,NCI_MASS_,xgb,0.8472409725189209,7.990287624905227,0.014902625112902166,140.06826799410587,11.729070440274452
t1,NCI_SASA_,xgb,0.8553783178329468,7.910779313632562,0.014771387119365615,132.29316287256202,11.451408770380212
t1,NCI_SCT_,xgb,0.8409469068050385,8.179079139892833,0.01524486264665036,145.87613966545368,12.007535408461031
t1,NCI_PKA_,xgb,0.8410777926445008,8.26382265718753,0.015412755168609233,146.1774970672194,11.99672582434179
t1,NCI_PKB_,xgb,0.8350138127803802,8.323049744593064,0.015531837647401375,151.1651711368648,12.206852027979908
t1,MASS_SASA_,xgb,0.845030027627945,8.139705178829818,0.01520393698471095,141.42492189706627,11.787469970378659
t1,MASS_SCT_,xgb,0.8489016473293305,7.937219252631209,0.014810830582462891,138.0775637133405,11.626327741449815
t1,MASS_PKA_,xgb,0.844841468334198,8.197696330629546,0.015278253108464179,142.8452000043292,11.847424665905317
t1,MASS_PKB_,xgb,0.8569531142711639,7.797811401749854,0.014542644527854401,132.04747669025988,11.359180389382702
t1,SASA_SCT_,xgb,0.8450191140174865,8.024438691413266,0.014992379637597173,142.02848953975362,11.805642132050071
t1,SASA_PKA_,xgb,0.8400285243988037,8.422123035841476,0.01567081828015391,149.18754503141298,12.106717943030164
t1,SASA_PKB_,xgb,0.8533697903156281,7.869983651570766,0.01469563043566274,135.27504603017607,11.537389258330197
t1,SCT_PKA_,xgb,0.8407390892505646,8.286518213716544,0.015438900198025709,146.03327051666034,11.970748120732969
t1,SCT_PKB_,xgb,0.8476875841617584,7.995812756290258,0.014925322234694482,139.28976671379763,11.66459929275411
t1,PKA_PKB_,xgb,0.8313240587711335,8.439619218593108,0.01577630753479515,156.66153696699536,12.404888354314181
t1,H1_H2_H3_,xgb,0.8513822138309479,8.187459533516018,0.015269333302914172,137.898685508418,11.67854918613322
